,TITLE,REGION,SPECIFIC REGION,HIGHEST,lat,lon,COAST,RIVERS,LAKES,WATERFALLS,OLD GROWTH,FALL FOLIAGE,WILDFLOWERS/MEADOWS,MOUNTAIN VIEWS,SUMMITS,WILDLIFE,RIDGES,ESTABLISHED CAMPSITES,DIFFICULTY,LABEL
1608,Spencer Spit,Puget Sound and Islands,San Juan Islands,60.0,48.53473769,-122.8604507,1,0,0,0,0,0,0,0,0,1,0,1,easy,3
1609,Cussed Hollow,Southwest Washington,Lewis River Region,3400.0,46.17311667,-121.9256833,0,1,0,0,1,0,0,0,0,1,0,0,moderate,1
1610,Dirty Face Lookout and Peak,Central Cascades,Stevens Pass - East,5989.0,47.83791667,-120.7976333,0,0,0,0,0,0,1,0,1,0,0,0,very strenuous,6
1611,Airport Levee Trail,Southwest Washington,Lewis River Region,200.0,46.66932147,-122.9840738,0,0,0,0,0,0,0,0,0,0,0,0,easy,9
1612,Pacific Way Trail,Southwest Washington,Columbia River Gorge - WA,20.0,46.15644758,-122.955063,0,0,0,0,0,1,0,0,0,1,0,0,easy,7
1613,Lower Gray Wolf River,Olympic Peninsula,Hood Canal,1500.0,47.96703333,-123.1274,0,1,0,0,1,0,1,0,0,0,0,1,moderately strenuous,1
1614,Cowiche Canyon,Central Washington,Yakima,1500.0,46.6298801,-120.662945,0,0,0,0,0,0,1,0,0,1,0,0,easy,13
1615,Northrup Canyon,Central Washington,Grand Coulee,2134.0,47.8657432,-119.0832508,0,0,1,0,0,0,1,0,0,1,0,0,easy,13
1616,Easton Ridge,Snoqualmie Region,Snoqualmie Pass,4470.0,47.2672,-121.173733,0,0,0,0,0,0,0,0,0,1,0,0,strenuous,9
1617,Sasse Ridge,Snoqualmie Region,Salmon La Sac/Teanaway,5730.0,47.38574031,-121.0575771,0,0,0,0,0,0,1,1,1,0,1,0,moderately strenuous,4
1618,Mount Baldy,Snoqualmie Region,Cle Elum Area,5107.0,47.26761089,-121.1740494,0,0,0,0,0,0,1,1,1,0,0,0,very strenuous,6
1619,Tiffany Lake,North Cascades,Pasayten,6750.0,48.7,-119.9531667,0,0,1,0,0,0,0,0,0,0,0,1,easy,8
1620,Basalt Ridge,Central Cascades,Stevens Pass - East,7400.0,47.95092458,-120.7684994,0,0,0,0,0,0,1,1,0,0,0,1,very strenuous,8
1621,Rock Mountain via Rock Lake,Central Cascades,Stevens Pass - East,6852.0,47.77573333,-120.9581,0,0,0,0,0,1,1,1,1,0,1,0,very strenuous,4
1622,Poe Mountain via Little Wenatchee Trailhead,Central Cascades,Stevens Pass - East,6015.0,47.91718334,-121.0875428,0,0,0,0,0,0,0,1,1,0,1,1,strenuous,4
1623,Tatoosh Lakes,South Cascades,White Pass/Cowlitz River Valley,5750.0,46.7132082,-121.7160273,0,0,1,0,1,0,1,1,0,0,1,0,very strenuous,11
1624,Sleepy Hollow Trail,Olympic Peninsula,Hood Canal,2950.0,47.9228,-123.0260667,0,0,0,0,1,0,0,1,0,0,0,0,very strenuous,5
1625,Gold Creek Pond Snowshoe,Snoqualmie Region,Snoqualmie Pass,3000.0,47.38951748,-121.3803434,0,0,1,0,0,0,0,1,0,0,0,0,easy,12
1626,Field Springs State Park - Puffer Butte,Eastern Washington,Palouse and Blue Mountains,4500.0,46.08011835,-117.1685275,0,0,0,0,0,1,0,1,1,0,0,0,moderate,6
1627,Old Government,North Cascades,Mountain Loop Highway,2400.0,48.0264959,-121.4440005,0,0,0,0,0,0,0,0,0,0,0,0,easy,9
1628,LaCrosse Pass,Olympic Peninsula,Hood Canal,5566.0,47.70381251,-123.3149886,0,1,0,0,0,0,1,1,0,0,1,0,very strenuous,11
1629,Anderson Glacier,Olympic Peninsula,Hood Canal,5200.0,47.69615863,-123.3264685,0,0,1,0,0,0,1,1,0,0,1,0,easy,11
1630,Brewery Park at Tumwater Falls,Olympic Peninsula,Olympia,150.0,47.01409641,-122.9044946,0,1,0,1,0,1,1,0,0,1,0,0,easy,2
1631,Klickitat Rail Trail - Swale Canyon,Southwest Washington,Columbia River Gorge - WA,1550.0,45.72400825,-121.030798,0,0,0,0,0,1,1,0,0,1,0,0,strenuous,7
1632,Cleman Mountain - Waterworks Canyon Loop,Central Washington,Yakima,3582.0,46.748618,-120.79822,0,0,0,0,0,0,1,0,0,1,1,0,strenuous,11
1633,Redmond Watershed Preserve,Puget Sound and Islands,Seattle-Tacoma Area,580.0,47.69676231,-122.0514758,0,1,0,0,0,1,0,0,0,1,0,0,moderate,7
1634,Marten Creek,North Cascades,Mountain Loop Highway,2800.0,48.0719,-121.6067,0,0,0,0,1,0,0,0,0,0,0,0,moderately strenuous,1
1635,Columbia Hills State Park - Horsethief Butte,Southwest Washington,Columbia River Gorge - WA,498.0,45.6507175,-121.0991514,0,1,0,0,0,0,1,1,1,1,0,0,easy,0
1636,Beacon Rock State Park - Hardy and Rodney Falls,Southwest Washington,Columbia River Gorge - WA,1648.0,45.6325,-122.02,0,0,0,1,0,0,1,0,0,0,0,0,moderate,2
1637,Doe Falls,Mount Rainier Area,Chinook Pass - Hwy 410,4320.0,47.0303874,-121.3266429,0,0,0,0,0,0,0,0,0,0,0,0,strenuous,9
1638,Upper Gray Wolf River to Gray Wolf Pass,Olympic Peninsula,Hood Canal,6200.0,47.96711169,-123.1274271,0,1,0,0,0,0,1,1,0,1,1,1,very strenuous,11
1639,Spider Lake,Olympic Peninsula,Olympia,1400.0,47.41548161,-123.4669647,0,0,1,0,1,0,0,0,0,1,0,0,easy,1
1640,Deer Park Missile Site Trails,Eastern Washington,Spokane Area/Coeur d'Alene,2250.0,47.97058483,-117.4039471,0,0,0,0,0,1,0,0,0,1,0,0,easy,5
1641,West Tiger No. 1 via Fred's Corner,Issaquah Alps,Tiger Mountain,2948.0,47.530434,-121.9794266,0,0,0,0,0,1,1,1,1,1,0,0,strenuous,0
1642,Swakane Peak,Central Washington,Wenatchee,4297.0,47.56405217,-120.3332348,0,0,0,0,0,1,1,0,1,0,0,0,very strenuous,0
1643,Robinson Creek - South,North Cascades,Pasayten,6220.0,48.6626,-120.5425,0,1,0,1,0,1,1,0,0,0,0,1,very strenuous,10
1644,Green Mountain - Gold Creek Trail,Olympic Peninsula,Kitsap Peninsula,1639.0,47.55173333,-122.8266333,0,0,0,0,0,0,0,1,1,0,0,1,moderately strenuous,6
1645,Hurricane Ridge Snowshoe,Olympic Peninsula,Northern Coast,5757.0,47.969379,-123.498497,0,0,0,0,0,0,0,1,0,0,0,0,moderate,5
1646,Hughes Fork,Eastern Washington,Selkirk Range,5500.0,48.84078758,-116.9980701,0,0,0,0,1,1,1,1,0,1,0,1,very strenuous,0
1647,Wygant Peak Trail,Southwest Washington,Columbia River Gorge - OR,2200.0,45.7029,-121.6186,0,1,0,0,1,1,0,0,1,0,0,0,strenuous,6
1648,Canyon Lake,North Cascades,Mountain Loop Highway,2960.0,48.10843414,-121.7394805,0,0,1,0,0,0,0,0,0,0,0,0,easy,12
1649,Friends Landing,Southwest Washington,Long Beach Area,20.0,46.94785836,-123.636826,0,1,1,0,0,1,1,0,0,1,0,0,easy,7
1650,Banner Forest,Olympic Peninsula,Kitsap Peninsula,430.0,47.48927332,-122.5456908,0,0,0,0,0,1,0,0,0,1,0,0,easy,7
1651,Big Cross (Pasco),Central Washington,Tri-Cities,427.0,46.25952619,-119.1380596,0,0,0,0,0,0,0,0,0,0,0,0,easy,9
1652,Bean Creek Basin,Snoqualmie Region,Salmon La Sac/Teanaway,5500.0,47.388767,-120.872317,0,0,0,0,0,0,1,1,0,0,1,0,moderately strenuous,11
1653,Scott Pierson Trail,Puget Sound and Islands,Seattle-Tacoma Area,390.0,47.25797386,-122.537084,1,0,0,0,0,0,0,1,0,0,0,0,moderately strenuous,3
1654,Chewelah Peak,Eastern Washington,Selkirk Range,5773.0,48.30041236,-117.562809,0,0,0,0,0,0,1,1,1,1,0,0,moderately strenuous,0
1655,Lightning Peak,Olympic Peninsula,Hood Canal,4654.0,47.491205,-123.348773,0,0,0,0,0,0,1,1,1,0,0,0,very strenuous,6
1656,Des Moines Creek Trail,Puget Sound and Islands,Seattle-Tacoma Area,250.0,47.42268687,-122.3055768,0,0,0,0,0,1,0,0,0,0,0,0,easy,7
1657,Jumbo Mountain,North Cascades,Mountain Loop Highway,5840.0,48.19578656,-121.5993619,0,0,0,0,0,0,0,0,0,0,0,0,very strenuous,9
1658,Lake Hancock,Snoqualmie Region,North Bend Area,2360.0,47.57467282,-121.7362404,0,0,1,0,0,0,1,1,0,0,0,0,strenuous,12
1659,Chinook Trail,Southwest Washington,Columbia River Gorge - WA,3780.0,45.77368954,-122.2774458,0,0,0,0,0,1,1,1,0,0,1,0,moderate,11
1660,Juniper Ridge,South Cascades,Dark Divide,5611.0,46.39653333,-121.7652833,0,0,0,0,0,0,1,1,1,0,1,0,strenuous,4
1661,Hock Mountain,North Cascades,North Cascades Highway - Hwy 20,7750.0,48.50907604,-120.6935713,0,0,0,0,1,1,1,1,1,1,1,0,very strenuous,0
1662,Copper Pass via Copper Creek,North Cascades,North Cascades Highway - Hwy 20,6720.0,48.5075,-120.7312,0,0,0,0,1,1,1,1,0,0,1,0,very strenuous,11
1663,Ruby Creek,North Cascades,North Cascades Highway - Hwy 20,1935.0,48.708047,-120.97803,0,1,0,0,0,0,0,0,0,0,0,0,moderately strenuous,13
1664,Rainbow-McAlester Loop,North Cascades,North Cascades Highway - Hwy 20,6300.0,48.5076069,-120.7310183,0,0,1,0,0,0,1,0,0,1,1,1,very strenuous,8
1665,Twisp Pass via Dagger Lake,North Cascades,North Cascades Highway - Hwy 20,6060.0,48.504973,-120.719054,0,1,1,0,0,1,0,1,0,0,1,1,very strenuous,8
1666,Diobsud Creek,North Cascades,North Cascades Highway - Hwy 20,900.0,48.58929558,-121.3940277,0,1,0,0,1,1,0,0,0,0,0,0,moderate,1
1667,Canyon Creek,North Cascades,North Cascades Highway - Hwy 20,2600.0,48.70626667,-120.91855,0,1,0,0,0,0,1,0,0,0,0,0,moderate,13
1668,Jackita Ridge,North Cascades,North Cascades Highway - Hwy 20,6800.0,48.7060157,-120.925009,0,0,0,0,0,0,1,1,0,0,1,0,very strenuous,11
1669,Happy Creek Nature Trail,North Cascades,North Cascades Highway - Hwy 20,2780.0,48.72743529,-121.0628128,0,1,0,1,1,0,0,0,0,0,0,0,moderate,2
1670,Happy-Panther,North Cascades,North Cascades Highway - Hwy 20,2000.0,48.72675588,-121.0610962,0,0,1,1,0,0,1,1,0,1,0,0,moderately strenuous,2
1671,Golden Horn - Snowy Lakes,North Cascades,North Cascades Highway - Hwy 20,6900.0,48.5156197,-120.7361753,0,0,1,0,0,1,1,1,0,0,1,1,very strenuous,8
1672,Fourth of July Pass via Thunder Creek,North Cascades,North Cascades Highway - Hwy 20,3600.0,48.6925408,-121.0977693,0,1,0,0,1,0,0,1,0,0,1,1,very strenuous,8
1673,Fisher Creek,North Cascades,North Cascades Highway - Hwy 20,6560.0,48.5879,-120.8029,0,1,0,0,0,1,1,1,0,0,1,1,very strenuous,11
1674,Eldorado Peak,North Cascades,North Cascades Highway - Hwy 20,8876.0,48.5135693,-121.196404,0,0,0,0,0,0,0,0,1,0,0,0,very strenuous,6
1675,Desolation Peak,North Cascades,North Cascades Highway - Hwy 20,6102.0,48.7055,-120.9608,0,0,1,0,0,0,0,1,1,1,1,0,very strenuous,4
1676,Cow Heaven,North Cascades,North Cascades Highway - Hwy 20,4460.0,48.54163333,-121.4478833,0,0,0,1,1,0,1,1,0,0,1,1,very strenuous,10
1677,Chancellor,North Cascades,North Cascades Highway - Hwy 20,6300.0,48.7028865,-120.9102921,0,0,0,0,0,0,1,1,1,0,1,0,very strenuous,4
1678,Big Tree Trail,Issaquah Alps,Tiger Mountain,530.0,47.52960753,-121.9961282,0,0,0,0,1,1,0,0,0,1,0,0,easy,7
1679,Bells Mountain,Southwest Washington,Columbia River Gorge - WA,1500.0,45.82856002,-122.3876953,0,0,0,0,0,0,0,1,1,0,0,0,strenuous,6
1680,Silver Shadow Loop,Southwest Washington,Vancouver Area,2477.0,45.7930192,-122.3018617,0,0,0,0,0,1,1,1,1,0,1,0,moderately strenuous,4
1681,Discovery Park Beach and Highlands Loop,Puget Sound and Islands,Seattle-Tacoma Area,345.0,47.65791934,-122.4061114,1,0,0,0,0,1,1,1,0,0,0,0,moderate,3
1682,Longmire to Devil's Dream Camp,Mount Rainier Area,SW - Longmire/Paradise,5000.0,46.75371112,-121.8131018,0,1,0,0,1,0,1,1,0,0,1,1,very strenuous,11
1683,Larch Mountain (Silver Star),Southwest Washington,Lewis River Region,3496.0,45.72143726,-122.2693348,0,0,0,0,0,1,0,0,1,0,0,0,moderately strenuous,6
1684,Green Mountain - Wildcat Trail,Olympic Peninsula,Kitsap Peninsula,1639.0,47.6003,-122.788061,0,0,0,0,0,1,0,1,1,0,0,1,strenuous,6
1685,Westport State Park - Westport Light Trail,Southwest Washington,Long Beach Area,30.0,46.88684209,-124.1237916,1,0,0,0,0,0,0,0,0,1,0,0,easy,3
1686,West Tiger Railroad Grade,Issaquah Alps,Tiger Mountain,2000.0,47.52965,-121.9957,0,0,0,0,1,1,1,0,0,1,0,0,strenuous,7
1687,Van Trump Park,Mount Rainier Area,SW - Longmire/Paradise,5850.0,46.77903333,-121.7823,0,1,0,1,0,0,1,1,0,0,1,0,strenuous,10
1688,Twin Firs Loop,Mount Rainier Area,SW - Longmire/Paradise,2550.0,46.73436667,-121.8387833,0,0,0,0,1,0,0,0,0,0,0,0,easy,1
1689,Tradition Lake Loop,Issaquah Alps,Tiger Mountain,540.0,47.52965,-121.9957,0,0,1,0,1,1,1,0,0,1,0,0,easy,7
1690,Trail of the Shadows,Mount Rainier Area,SW - Longmire/Paradise,2770.0,46.74966667,-121.81065,0,1,0,0,1,0,0,0,0,1,0,0,easy,1
1691,Tacoma Nature Center Interpretive Walks,Puget Sound and Islands,Seattle-Tacoma Area,408.0,47.24136611,-122.4920654,0,0,1,0,0,0,1,0,0,1,0,0,easy,13
1692,Swamp Trail,Issaquah Alps,Tiger Mountain,520.0,47.52959502,-121.9960998,0,0,1,0,0,1,1,0,0,1,0,0,easy,7
1693,Indian Island County Park,Olympic Peninsula,Hood Canal,50.0,48.031867,-122.729133,1,0,0,0,0,0,0,1,0,1,0,0,easy,3
1694,Indian Henry's Hunting Ground via Longmire,Mount Rainier Area,SW - Longmire/Paradise,5600.0,46.74966667,-121.81065,0,1,1,0,0,0,1,1,0,1,0,1,very strenuous,8
1695,Fossil Trail,South Cascades,Mount St. Helens,3500.0,46.142931,-122.324099,0,1,0,0,0,1,1,1,0,0,1,0,moderately strenuous,11
1696,Lake Hills Greenbelt,Puget Sound and Islands,Seattle-Tacoma Area,330.0,47.5965559,-122.1321774,0,0,1,0,0,1,0,0,0,1,0,0,easy,7
1697,Wetlands Trail,Issaquah Alps,Tiger Mountain,570.0,47.52695461,-122.0122974,0,0,1,0,0,1,1,0,0,1,0,0,easy,7
1698,Mount Spokane State Park - Quartz Mountain,Eastern Washington,Spokane Area/Coeur d'Alene,5129.0,47.9054351,-117.1027561,0,0,0,0,1,1,1,1,1,1,0,0,moderate,0
1699,Narada Falls to Reflection Lakes,Mount Rainier Area,SW - Longmire/Paradise,5400.0,46.77526667,-121.74655,0,1,1,1,1,0,1,1,0,1,0,0,moderately strenuous,2
1700,Rainbow Loop,Central Cascades,Entiat Mountains/Lake Chelan,2200.0,48.33791346,-120.6940905,0,0,1,1,0,0,0,0,0,0,0,1,moderate,10
1701,Sun Lakes-Dry Falls State Park - Park Lake Side Canyon,Central Washington,Grand Coulee,1500.0,47.5854899,-119.3556542,0,0,1,0,0,0,1,0,0,1,0,0,moderate,13
1702,Nook Trail,Issaquah Alps,Tiger Mountain,2525.0,47.52976543,-121.9958715,0,0,0,0,0,0,0,1,0,0,0,0,strenuous,5
1703,Mount Ararat,Mount Rainier Area,SW - Longmire/Paradise,6010.0,46.73621751,-121.8559914,0,1,0,0,1,0,1,1,1,0,0,0,very strenuous,6
1704,Mount Spokane State Park - Trail 100,Eastern Washington,Spokane Area/Coeur d'Alene,4526.0,47.90439463,-117.1245289,0,0,0,0,1,1,1,0,0,1,0,0,moderate,0
1705,Millersylvania State Park,Olympic Peninsula,Olympia,395.0,46.91126515,-122.9113109,0,0,1,0,1,1,1,0,0,0,0,1,easy,8
1706,Capitol State Forest - Mount Molly,Olympic Peninsula,Olympia,1950.0,46.94604353,-123.0984592,0,1,0,0,0,0,0,1,0,0,0,0,moderate,13
1707,Mitchell Peak,Southwest Washington,Lewis River Region,4000.0,46.0462376,-122.1948762,0,0,0,0,0,0,1,1,1,0,1,0,moderately strenuous,4
1708,Mirror Lakes,Mount Rainier Area,SW - Longmire/Paradise,5400.0,46.795711,-121.84149,0,0,1,0,0,0,1,1,0,1,1,0,very strenuous,11
1709,Mima Mounds,Olympic Peninsula,Olympia,225.0,46.90511667,-123.0479833,0,0,0,0,0,0,1,1,0,0,0,0,easy,5
1710,McDonald Mountain,Puget Sound and Islands,Seattle-Tacoma Area,3750.0,47.357099,-121.883697,0,0,0,0,0,0,0,1,0,1,1,0,very strenuous,11
1711,Capitol State Forest - McLane Creek,Olympic Peninsula,Olympia,60.0,47.00076667,-123.0042,0,0,1,0,0,1,0,0,0,1,0,0,easy,7
1712,McGregor Mountain,Central Cascades,Entiat Mountains/Lake Chelan,8122.0,48.38010959,-120.8379921,0,0,1,0,0,0,1,1,1,0,0,0,very strenuous,6
1713,Long Lake,South Cascades,White Pass/Cowlitz River Valley,4300.0,46.639539,-121.068243,0,0,1,0,1,0,1,0,0,1,1,1,moderate,8
1714,Maintenance Shed Road,South Cascades,White Pass/Cowlitz River Valley,4700.0,46.63427059,-121.4036163,0,0,0,0,0,0,0,1,1,0,1,0,moderate,4
1715,Lingering Trail,Issaquah Alps,Tiger Mountain,1250.0,47.5303687,-121.9436016,0,0,0,0,0,0,0,0,0,0,0,0,easy,9
1716,Lake Sylvia State Park,Southwest Washington,Long Beach Area,170.0,46.99735,-123.59405,0,0,1,0,0,0,0,0,0,1,0,1,easy,12
1717,Lakes Loop,Mount Rainier Area,SW - Longmire/Paradise,5800.0,46.78578833,-121.7371973,0,0,1,1,0,0,0,1,0,1,1,0,moderately strenuous,10
1718,Klickitat Rail Trail - Klickitat River,Southwest Washington,Columbia River Gorge - WA,350.0,45.69466984,-121.2918091,0,1,0,0,0,1,1,0,0,1,0,0,moderate,7
1719,Snow Lake,Snoqualmie Region,Snoqualmie Pass,4400.0,47.44541667,-121.4230167,0,0,1,1,1,0,0,1,0,0,1,1,strenuous,10
1720,Snoquera Falls Loop,Mount Rainier Area,Chinook Pass - Hwy 410,3100.0,47.0328,-121.55785,0,0,0,1,0,0,0,0,0,0,0,0,moderate,2
1721,Snipes Mountain - Pine Way,South Cascades,Mount Adams Area,4800.0,46.10288333,-121.4346167,0,0,0,0,0,0,1,0,0,0,0,0,moderate,9
1722,Slavin Pond Loop,Eastern Washington,Spokane Area/Coeur d'Alene,2341.0,47.5325917,-117.4215244,0,0,1,0,0,0,0,0,0,1,0,0,easy,12
1723,Skyline Divide,North Cascades,Mount Baker Area,6563.0,48.88095,-121.8646167,0,0,0,0,0,0,1,1,0,0,1,0,very strenuous,11
1724,Six Ridge,Olympic Peninsula,Hood Canal,4650.0,47.4794,-123.4521,0,0,1,0,0,0,1,1,1,0,1,1,very strenuous,4
1725,Silver Falls,Central Cascades,Entiat Mountains/Lake Chelan,3050.0,47.95885,-120.5358167,0,0,0,1,0,0,0,1,0,0,0,0,easy,2
1726,Sharpe Park - Montgomery - Duban Headlands,Puget Sound and Islands,Bellingham Area,370.0,48.43063147,-122.6646388,1,0,0,0,0,1,1,1,0,1,0,0,easy,3
1727,Shadow of The Sentinels,North Cascades,Mount Baker Area,900.0,48.63948813,-121.7237091,0,0,0,0,1,0,0,0,0,0,0,0,easy,1
1728,Sams Walker Nature Trail,Southwest Washington,Columbia River Gorge - WA,100.0,45.6152354,-122.0533525,0,1,0,0,0,0,1,0,0,1,0,0,easy,13
1729,Salmo-Priest Loop,Eastern Washington,Selkirk Range,6480.0,48.9586089,-117.0775365,0,1,0,0,1,0,1,1,1,1,1,1,very strenuous,0
1730,Larrabee State Park - Rock Trail,Puget Sound and Islands,Bellingham Area,1820.0,48.65382516,-122.4648885,0,0,1,0,1,0,0,1,1,0,0,0,moderate,6
1731,Ridgefield National Wildlife Refuge,Southwest Washington,Vancouver Area,100.0,45.8310445,-122.7466311,0,1,0,0,1,0,0,0,0,1,0,0,easy,1
1732,Raymond E. Shaffer Park,Southwest Washington,Vancouver Area,236.0,45.665469,-122.592302,0,0,0,0,0,1,0,0,0,0,0,0,easy,7
1733,Rattlesnake Ledge,Snoqualmie Region,North Bend Area,2078.0,47.43471279,-121.7687457,0,0,1,0,0,0,1,1,1,0,1,0,moderate,4
1734,Rampart Ridge Loop,Mount Rainier Area,SW - Longmire/Paradise,4080.0,46.74966667,-121.81065,0,1,0,0,1,0,1,1,0,0,1,0,moderately strenuous,11
1735,Pyramid Mountain / Pyramid Peak,Olympic Peninsula,Northern Coast,3089.0,48.06624887,-123.8593824,0,0,1,0,1,0,0,1,1,0,0,0,strenuous,6
1736,Pratt Connector to Pratt River Trail,Snoqualmie Region,North Bend Area,900.0,47.54795,-121.5384,0,1,0,0,0,0,0,0,0,0,0,0,easy,13
1737,Pomas Creek,Central Cascades,Entiat Mountains/Lake Chelan,6985.0,48.02439041,-120.6518126,0,1,0,0,0,0,1,0,0,0,1,0,very strenuous,11
1738,Mount Peak (Pinnacle Peak),Puget Sound and Islands,Seattle-Tacoma Area,1800.0,47.17880397,-121.9736481,0,0,0,0,0,0,0,1,1,0,0,0,moderate,6
1739,Pine and Cedar Lakes,Puget Sound and Islands,Bellingham Area,1600.0,48.69068739,-122.4529298,0,0,1,0,0,0,0,1,0,0,0,0,moderately strenuous,12
1740,Penrose Point State Park,Olympic Peninsula,Kitsap Peninsula,140.0,47.2554526,-122.7484287,1,0,0,0,1,0,1,1,0,0,0,1,easy,3
1741,Spectacle Lake,Snoqualmie Region,Salmon La Sac/Teanaway,4600.0,47.43366128,-121.1888123,0,1,1,1,1,0,0,1,0,0,0,1,very strenuous,10
1742,Pacific Crest Trail (PCT) Section L - Rainy Pass to Manning Park,North Cascades,North Cascades Highway - Hwy 20,7100.0,48.52473172,-120.7357841,0,0,0,0,0,1,0,1,0,0,1,0,very strenuous,11
1743,Taylor Mountain - Donkey Engine Trail,Issaquah Alps,Taylor Mountain,800.0,47.41475569,-121.9255967,0,0,0,0,0,1,0,0,0,1,0,0,moderate,7
1744,Taylor Mountain - Knee Knocker Trail,Issaquah Alps,Taylor Mountain,1650.0,47.41473589,-121.9256239,0,0,0,0,0,1,0,0,0,1,0,0,moderately strenuous,7
1745,Mather Memorial Highway Snowshoe,Mount Rainier Area,Chinook Pass - Hwy 410,3800.0,46.97886158,-121.5345383,0,1,0,0,0,0,0,1,0,1,0,0,moderately strenuous,13
1746,Goat Peak Lookout,North Cascades,Methow/Sawtooth,7001.0,48.65149656,-120.4022116,0,0,0,0,0,1,1,1,1,0,0,0,moderately strenuous,0
1747,High Camp,South Cascades,Mount Adams Area,6928.0,46.25090598,-121.5327358,0,0,0,0,0,0,1,1,0,0,1,1,moderate,11
1748,The Enchantments,Central Cascades,Leavenworth Area,7800.0,47.52789187,-120.8206972,0,0,1,1,0,1,1,1,1,1,1,1,very strenuous,10
1749,Norse Peak Lollipop via Goat Lake Trail,Mount Rainier Area,Chinook Pass - Hwy 410,6856.0,46.96420505,-121.4828897,0,0,0,0,0,1,1,1,1,0,1,1,very strenuous,4
1750,Lakeview Trail,Puget Sound and Islands,Seattle-Tacoma Area,410.0,47.78497911,-122.3152381,0,0,1,0,0,1,0,0,0,0,0,0,easy,7
1751,Bear Creek via Table Springs Ridge,Eastern Washington,Palouse and Blue Mountains,5280.0,45.90113388,-118.0329251,0,1,0,0,0,0,0,0,0,0,1,0,very strenuous,11
1752,Cathedral Pass Loop,North Cascades,Pasayten,7800.0,48.821961,-120.0197863,0,1,1,0,0,1,0,1,0,0,1,1,very strenuous,8
1753,Sand Ridge,South Cascades,White Pass/Cowlitz River Valley,5400.0,46.65085021,-121.2785912,0,0,1,0,0,1,0,0,0,1,0,0,very strenuous,12
1754,Pipsissewa Trail,Eastern Washington,Okanogan Highlands/Kettle River Range,4420.0,48.7329099,-118.981598,0,0,0,0,0,1,0,0,0,1,0,0,moderate,5
1755,Pearrygin Creek,North Cascades,Methow/Sawtooth,6644.0,48.530861,-120.080701,0,0,0,0,0,0,0,1,1,0,0,0,strenuous,6
1756,North Fork Asotin Creek to Pinkham Butte,Eastern Washington,Palouse and Blue Mountains,3080.0,46.26155,-117.2987,0,0,0,0,1,0,1,0,0,1,0,1,very strenuous,13
1757,North Lake,North Cascades,Methow/Sawtooth,5840.0,48.4585,-120.5676,0,0,1,0,0,0,1,1,0,0,0,0,very strenuous,12
1758,Oak Creek Road - Bethel Ridge,Central Washington,Yakima,2500.0,46.7266898,-120.8114233,0,1,0,0,1,1,0,0,0,1,0,0,moderately strenuous,7
1759,Larch Creek,North Cascades,Pasayten,7500.0,48.7825357,-120.3178768,0,1,0,0,0,1,1,1,0,1,1,1,very strenuous,11
1760,Grouse Mountain,Eastern Washington,Palouse and Blue Mountains,4000.0,45.74620383,-118.1709051,0,0,0,0,0,0,1,1,1,0,1,0,moderate,0
1761,North Fork Walla Walla River,Eastern Washington,Palouse and Blue Mountains,5400.0,45.9417953,-118.0025855,0,1,0,0,1,0,1,0,0,1,0,0,very strenuous,13
1762,Copper Glance Lake,North Cascades,Pasayten,6260.0,48.74108333,-120.2922833,0,0,1,0,0,1,1,1,0,0,0,0,strenuous,12
1763,Hidden Lakes,North Cascades,Pasayten,5800.0,48.78446602,-120.3178578,0,1,0,0,0,0,1,1,0,1,1,0,very strenuous,11
1764,Cougar Lakes,Mount Rainier Area,Chinook Pass - Hwy 410,5400.0,46.8306,-121.3770667,0,1,1,0,0,0,1,1,0,0,0,0,very strenuous,12
1765,Cutthroat Pass via Cutthroat Lake,North Cascades,North Cascades Highway - Hwy 20,6800.0,48.55638998,-120.6547435,0,0,0,0,0,1,1,1,0,0,1,0,very strenuous,11
1766,Larrabee State Park - South Lost Lake Trail,Puget Sound and Islands,Bellingham Area,1650.0,48.6467538,-122.4625765,0,0,1,1,1,1,0,0,0,0,0,0,strenuous,2
1767,Larch Lakes (Entiat),Central Cascades,Entiat Mountains/Lake Chelan,5750.0,48.0238336,-120.6470033,0,0,1,0,0,1,0,0,1,0,1,0,very strenuous,0
1768,Lakes Trail,South Cascades,Mount St. Helens,2700.0,46.2915,-122.2671167,0,0,1,0,0,0,0,1,0,1,0,0,moderate,12
1769,Lake Serene,Central Cascades,Stevens Pass - West,2521.0,47.80904607,-121.5737978,0,0,1,1,0,0,1,1,0,0,0,0,strenuous,2
1770,Lake 22,North Cascades,Mountain Loop Highway,2400.0,48.07696667,-121.7457,0,1,1,1,1,0,1,1,0,1,0,0,moderately strenuous,2
1771,Lacamas Park - Lacamas Creek,Southwest Washington,Vancouver Area,400.0,45.589364,-122.392031,0,1,1,1,0,1,1,0,0,1,0,0,moderate,2
1772,Coyote Wall - The Labyrinth Loop,Southwest Washington,Columbia River Gorge - WA,1250.0,45.6996719,-121.4034048,0,1,0,1,0,0,1,1,0,0,0,0,moderately strenuous,2
1773,Kopachuck State Park Trail,Olympic Peninsula,Kitsap Peninsula,25.0,47.3085118,-122.6807268,1,0,0,0,1,0,1,1,0,1,0,0,easy,3
1774,Klickitat Trail,South Cascades,White Pass/Cowlitz River Valley,5500.0,46.466557,-121.693352,0,0,0,0,0,1,1,1,0,0,1,0,very strenuous,11
