TITLE,REGION,SPECIFIC REGION,DISTANCE,DIST_TYPE,GAIN,HIGHEST,RATING,RATING_COUNT,LATITUDE,LONGITUDE,MOST_RECENT_REPORT_DATE,REPORT_COUNT,COAST,RIVERS,LAKES,WATERFALLS,OLD GROWTH,FALL FOLIAGE,WILDFLOWERS/MEADOWS,MOUNTAIN VIEWS,SUMMITS,WILDLIFE,RIDGES,ESTABLISHED CAMPSITES,DOGS ALLOWED ON LEASH,NO DOGS,KID FRIENDLY,REQUIRED PASSES,URL
Chehalis Western Trail,Olympic Peninsula,Olympia,22,one-way,,500,4.33,3,47.03361597,-122.8391862,2/4/21 0:00,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No pass,https://www.wta.org/go-hiking/hikes/chehalis-western-trail
Scout Patrol Peak,Snoqualmie Region,Snoqualmie Pass,,,2724,4693,3.33,3,47.3556009,-121.5194765,8/16/21 0:00,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/scout-patrol-peak
Silver Peak,Snoqualmie Region,Snoqualmie Pass,5.6,roundtrip,2100,5605,4.54,48,47.366011,-121.4199016,10/19/21 0:00,425,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/silver-peak
Cedar Butte,Snoqualmie Region,North Bend Area,3.5,roundtrip,900,1880,3.33,51,47.43251096,-121.7663026,11/3/21 0:00,503,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,Discover Pass,https://www.wta.org/go-hiking/hikes/cedar-butte
Marymere Falls,Olympic Peninsula,Northern Coast,1.8,roundtrip,500,1100,3.97,35,48.05809751,-123.7889189,8/15/21 0:00,173,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,No pass,https://www.wta.org/go-hiking/hikes/marymere-falls
Second Beach,Olympic Peninsula,Pacific Coast,4,roundtrip,310,220,4.41,32,47.89816667,-124.6238167,9/6/21 0:00,130,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,No pass,https://www.wta.org/go-hiking/hikes/second-beach
White River to Sunrise,Mount Rainier Area,NE - Sunrise/White River,5.8,roundtrip,2100,6400,2.6,5,46.90243808,-121.6437954,10/18/21 0:00,33,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,National Park Pass,https://www.wta.org/go-hiking/hikes/white-river-to-sunrise
Pratt Lake Basin,Snoqualmie Region,North Bend Area,11,roundtrip,2300,4100,3.82,22,47.3979,-121.48605,10/30/21 0:00,574,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/pratt-lake
Newhalem Creek,North Cascades,North Cascades Highway - Hwy 20,9,roundtrip,800,2000,4.33,3,48.66131924,-121.2519836,8/15/21 0:00,28,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,,https://www.wta.org/go-hiking/hikes/newhalem-creek-1
Pine Lake,Olympic Peninsula,Hood Canal,4.8,roundtrip,700,1830,2.7,10,47.43662224,-123.4444427,8/14/21 0:00,25,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/pine-lake
Tiger Mountain Trail South,Issaquah Alps,Tiger Mountain,3.5,roundtrip,520,1100,3.1,10,47.44255,-121.9776,10/16/21 0:00,110,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/tiger-mountain-trail-south
Mount Ruth,Mount Rainier Area,NE - Sunrise/White River,,,,,4.5,2,46.87632817,-121.7159843,7/5/21 0:00,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,National Park Pass,https://www.wta.org/go-hiking/hikes/mount-ruth
McClellan Butte,Snoqualmie Region,Snoqualmie Pass,9,roundtrip,3700,5162,4.12,43,47.41418333,-121.5884167,11/7/21 0:00,585,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/mcclellan-butte
Home Lake,Olympic Peninsula,Hood Canal,19.4,roundtrip,3000,5330,4.17,6,47.828033,-123.041325,8/12/21 0:00,45,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/home-lake
Washougal Waterfront Park Trail-Columbia River Connector Trail,Southwest Washington,Vancouver Area,2.9,roundtrip,30,30,0,0,45.57854774,-122.3781037,8/5/21 0:00,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,No pass,https://www.wta.org/go-hiking/hikes/washougal-waterfront-park-trail-columbia-river-connector-trail
Riverside State Park - Trail 25,Eastern Washington,Spokane Area/Coeur d'Alene,,,,,4,1,47.68420441,-117.4881168,8/12/21 0:00,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/riverside-state-park-trail-25
Melakwa - Pratt Lake Traverse,Snoqualmie Region,North Bend Area,11.7,roundtrip,2300,4700,4,1,47.41536728,-121.4433495,9/13/21 0:00,112,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/melakwa-pratt-lakes-traverse
Swakane Canyon,Central Washington,Wenatchee,6,roundtrip,1470,2980,3.42,12,47.564961,-120.3206081,6/14/21 0:00,69,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,Discover Pass,https://www.wta.org/go-hiking/hikes/swakane-canyon
Blankenship Lakes,South Cascades,,7,roundtrip,1170,5290,3.67,6,46.75278,-121.3608,11/3/20 0:00,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/blankenship-lakes
Boulder Creek - Gallagher Head Lake,Snoqualmie Region,Salmon La Sac/Teanaway,9,roundtrip,2100,5606,3.2,5,47.45584206,-121.0484576,6/12/21 0:00,7,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,No pass,https://www.wta.org/go-hiking/hikes/south-fork-boulder-creek
Lake Easton State Park,Snoqualmie Region,Cle Elum Area,5,roundtrip,,,3,1,47.25422797,-121.197052,6/13/21 0:00,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Discover Pass,https://www.wta.org/go-hiking/hikes/lake-easton-state-park
Bottle Beach State Park,Olympic Peninsula,Pacific Coast,0.7,one-way,,,0,0,46.89308367,-124.0409017,5/10/21 0:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Discover Pass,https://www.wta.org/go-hiking/hikes/bottle-beach-state-park
Spacing Study Trail,South Cascades,Mount Adams Area,0.4,roundtrip,,,0,0,45.8857035,-121.9601223,7/26/17 0:00,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/spacing-study-trail
Cal Anderson Park,Puget Sound and Islands,Seattle-Tacoma Area,1,trails,,,1,1,47.61701236,-122.3182261,7/12/20 0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/cal-anderson-park
Douglas Fir,Snoqualmie Region,North Bend Area,0.8,one-way,,,0,0,47.48672094,-121.7534897,8/30/21 0:00,28,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,Discover Pass,https://www.wta.org/go-hiking/hikes/douglas-fir
Scatter Creek,Snoqualmie Region,Salmon La Sac/Teanaway,9,roundtrip,2900,6200,3.4,5,47.50651667,-121.0592167,7/31/21 0:00,39,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/scatter-creek-1
Dark Meadows,South Cascades,Dark Divide,6.4,roundtrip,1700,4200,3.4,5,46.31077434,-121.7314339,10/16/21 0:00,16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,No pass,https://www.wta.org/go-hiking/hikes/dark-meadows
Chief Sealth Trail,Puget Sound and Islands,Seattle-Tacoma Area,4.3,one-way,800,330,3,2,47.51250513,-122.2653008,11/28/20 0:00,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/chief-sealth-trail
Wyeth,Southwest Washington,Columbia River Gorge - OR,7.3,one-way,4000,4100,0,0,45.6892716,-121.7711558,4/20/98 0:00,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/wyeth
Master Link Trail,Issaquah Alps,Tiger Mountain,,,,,0,0,,,4/24/21 0:00,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Discover Pass,https://www.wta.org/go-hiking/hikes/master-link-trail
Paradise Glacier,Mount Rainier Area,SW - Longmire/Paradise,10,roundtrip,,9000,3.17,6,46.78596946,-121.735113,9/25/21 0:00,59,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,National Park Pass,https://www.wta.org/go-hiking/hikes/paradise-glacier
Ted Olson Nature Preserve Trail,Puget Sound and Islands,Seattle-Tacoma Area,0.6,roundtrip,,,0,0,47.669895,-122.521083,5/30/20 0:00,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/ted-olson-nature-preserve-trail
Hawley Cove Park,Puget Sound and Islands,Seattle-Tacoma Area,0.25,one-way,,,3,2,47.62838726,-122.502569,11/13/20 0:00,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/hawley-cove-park
May Creek Trail,Issaquah Alps,,3.5,roundtrip,,,3.5,4,47.52264901,-122.1655494,9/7/21 0:00,31,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/may-creek-trail
A Quiet Place Park,Puget Sound and Islands,Seattle-Tacoma Area,,,,,0,0,47.803898,-122.492654,10/10/20 0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/a-quiet-place-park
Raven Roost,Mount Rainier Area,Chinook Pass - Hwy 410,3.9,one-way,540,5900,2.75,4,47.02421134,-121.3347244,10/7/18 0:00,7,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/raven-roost
Icicle River Road Snowshoe,Central Cascades,Leavenworth Area,,,,,0,0,47.54756681,-120.6887627,1/30/21 0:00,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/icicle-river-road-snowshoe
Ruth Cohen Memorial Park,Puget Sound and Islands,Whidbey Island,,,,,0,0,48.291946,-122.678441,3/25/21 0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No pass,https://www.wta.org/go-hiking/hikes/ruth-cohen-memorial-park
Elk Bench,South Cascades,Mount St. Helens,2,roundtrip,600,3100,0,0,46.29728483,-122.2665668,1/16/21 0:00,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,National Monument Fee,https://www.wta.org/go-hiking/hikes/elk-bench
Big Cedar Tree - Kalaloch,Olympic Peninsula,Pacific Coast,0.1,roundtrip,,25,2.5,4,47.67540897,-124.3990912,6/9/21 0:00,12,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/big-cedar-tree-kalaloch
Coyote Creek,Issaquah Alps,Cougar Mountain,1.1,one-way,150,1350,5,1,47.53347251,-122.1137345,8/24/21 0:00,68,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/coyote-creek
Lost Beagle,Issaquah Alps,Cougar Mountain,0.6,one-way,250,1470,2.25,4,47.54112128,-122.0962143,9/14/21 0:00,60,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,No pass,https://www.wta.org/go-hiking/hikes/lost-beagle
Clark Lake Park,Puget Sound and Islands,Seattle-Tacoma Area,1.5,trails,,,0,0,47.38676453,-122.1740198,4/25/21 0:00,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/clark-lake-park
Etienne Creek,Central Cascades,Blewett Pass,4,roundtrip,1400,6100,2.8,5,47.3899,-120.6673,10/12/20 0:00,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,No pass,https://www.wta.org/go-hiking/hikes/etienne-creek
Waterline Trail,Issaquah Alps,,1.4,one-way,,400,0,0,47.52270006,-122.1657372,9/7/21 0:00,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/waterline-trail
South Kitsap Regional Park,Puget Sound and Islands,Seattle-Tacoma Area,,,,,0,0,47.522146,-122.614276,3/27/21 0:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No pass,https://www.wta.org/go-hiking/hikes/south-kitsap-regional-park
Hall Peak,North Cascades,Mountain Loop Highway,,,,5452,0,0,48.059946,-121.54044,7/4/17 0:00,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/hall-peak
Hungry Mountain,Eastern Washington,Selkirk Range,8.4,roundtrip,2180,5955,0,0,,,8/22/20 0:00,2,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/hungry-mountain
Columbia Plateau Trail - Fish Lake,Eastern Washington,Spokane Area/Coeur d'Alene,7.5,roundtrip,200,2277,3.5,2,47.56620732,-117.4933371,7/5/20 0:00,9,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,Discover Pass,https://www.wta.org/go-hiking/hikes/columbia-plateau-trail
Cave Ridge,Snoqualmie Region,Snoqualmie Pass,,,,,0,0,,,9/21/21 0:00,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/cave-ridge
Castle Rock,Central Washington,Wenatchee,,,,,4,1,47.42072124,-120.3509867,5/9/21 0:00,14,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/castle-rock
Point No Point Park,Olympic Peninsula,Kitsap Peninsula,2,roundtrip,100,,3.5,6,47.9115437,-122.5291352,9/2/21 0:00,33,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/point-no-point
Chehalis River Discovery Trail,Southwest Washington,Lewis River Region,3.6,roundtrip,210,265,0,0,46.76808443,-123.0245074,8/17/21 0:00,16,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/chehalis-river-discovery-trail
Lone Lake,Eastern Washington,Spokane Area/Coeur d'Alene,4,roundtrip,1614,5587,0,0,47.45443707,-115.7661286,10/8/17 0:00,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,No pass,https://www.wta.org/go-hiking/hikes/lone-lake
Stevens Lake,Eastern Washington,Spokane Area/Coeur d'Alene,6.4,roundtrip,1770,5745,0,0,47.45423938,-115.7664156,9/26/21 0:00,3,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,No pass,https://www.wta.org/go-hiking/hikes/stevens-lake
Chinook Pass to Crystal Mountain via the Pacific Crest Trail,Mount Rainier Area,Chinook Pass - Hwy 410,8.9,one-way,1400,6400,5,1,46.8720115,-121.5159345,7/25/21 0:00,17,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/chinook-pass-to-crystal-mountain-via-the-pct
Ike Kinswa State Park - Lake Mayfield Trail,South Cascades,White Pass/Cowlitz River Valley,1.5,roundtrip,,,4,1,46.54845601,-122.5272258,7/14/20 0:00,5,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,Discover Pass,https://www.wta.org/go-hiking/hikes/mayfield-lake-trail
Howson Peak,Snoqualmie Region,Salmon La Sac/Teanaway,,,,,0,0,,,6/19/21 0:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/howson-peak
360 Trails,Puget Sound and Islands,Seattle-Tacoma Area,,,,,0,0,47.38905261,-122.6838756,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No pass,https://www.wta.org/go-hiking/hikes/360-trails
Sweetgrass Butte,North Cascades,Methow/Sawtooth,1.5,roundtrip,,,0,0,,,8/1/20 0:00,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/sweetgrass-butte
Sumner Link Trail,Puget Sound and Islands,Seattle-Tacoma Area,5.5,one-way,,,3,1,47.20072907,-122.2531375,12/9/20 0:00,16,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/sumner-link-trail
Pinegrass Ridge Sno-Park,South Cascades,White Pass/Cowlitz River Valley,10.7,roundtrip,1750,,0,0,46.62206,-121.292302,3/1/19 0:00,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,Sno-Parks Permit,https://www.wta.org/go-hiking/hikes/pinegrass-ridge-sno-park
Bonanza Peak,Central Cascades,Entiat Mountains/Lake Chelan,14,roundtrip,6300,9511,0,0,48.238148,-120.866241,6/21/19 0:00,4,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/bonanza-peak
Gunnshy Peak,Central Cascades,Stevens Pass - West,,,4295,6218,0,0,47.82226,-121.46038,8/23/19 0:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/gunnshy-peak
Emerald Peak,Central Cascades,Entiat Mountains/Lake Chelan,,,5272,8422,0,0,48.115151,-120.628968,7/10/21 0:00,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/emerald-peak
Saska Peak,Central Cascades,Entiat Mountains/Lake Chelan,,,8404,5254,0,0,48.11,-120.642,7/10/21 0:00,4,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/saska-peak
Pinnacle Mountain,Central Cascades,Entiat Mountains/Lake Chelan,,,5722,8402,0,0,48.103,-120.6126,7/2/16 0:00,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/pinnacle-mountain
Cardinal Peak,Central Cascades,Entiat Mountains/Lake Chelan,,,,8595,0,0,48.103008,-120.612605,7/10/21 0:00,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/cardinal-peak
Nooksack Falls,North Cascades,Mount Baker Area,0.1,roundtrip,,,4,1,48.90574638,-121.8087888,9/5/21 0:00,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,No pass,https://www.wta.org/go-hiking/hikes/nooksack-falls
Duwamish Trail,Puget Sound and Islands,Seattle-Tacoma Area,6,roundtrip,,10,2,1,47.5678542,-122.3539639,9/20/21 0:00,8,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,No pass,https://www.wta.org/go-hiking/hikes/duwamish-trail
Tumwater Campground Snowshoe,Central Cascades,Leavenworth Area,,,,2050,2.5,2,47.67802776,-120.7324077,1/21/19 0:00,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/tumwater-campground-snowshoe
Beaver Lake Park,Puget Sound and Islands,Seattle-Tacoma Area,,,,,0,0,47.58525368,-122.012701,8/6/21 0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/beaver-lake-park
Lighthouse Marine Park,Puget Sound and Islands,Bellingham Area,,,,,0,0,48.9734079,-123.0816182,11/2/19 0:00,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,https://www.wta.org/go-hiking/hikes/lighthouse-marine-park
Monument Park,Puget Sound and Islands,Bellingham Area,0.25,roundtrip,135,135,0,0,48.97538097,-123.0829749,6/1/14 0:00,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,https://www.wta.org/go-hiking/hikes/monument-park
Kah Tai Lagoon Nature Park,Olympic Peninsula,Northern Coast,,,,,0,0,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,No pass,https://www.wta.org/go-hiking/hikes/kah-tai-lagoon-nature-park
Ferry County Rail Trail,Eastern Washington,Okanogan Highlands/Kettle River Range,25,one-way,,2600,0,0,48.6461913,-118.7217323,6/4/20 0:00,5,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/ferry-county-rail-trail
Paradise,Mount Rainier Area,SW - Longmire/Paradise,25,trails,,10080,2.88,8,46.78622,-121.7353718,8/20/21 0:00,103,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,National Park Pass,https://www.wta.org/go-hiking/hikes/paradise
Lake Washington Ship Canal Waterside Trail,Puget Sound and Islands,Seattle-Tacoma Area,0.5,one-way,,50,1,1,47.64642799,-122.3015374,1/18/21 0:00,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/lake-washington-ship-canal-waterside-trail
Ericson's Bay,Olympic Peninsula,Pacific Coast,11.5,roundtrip,,,4,4,48.124359,-124.7059771,6/29/21 0:00,8,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,National Park Pass,https://www.wta.org/go-hiking/hikes/ericsons-bay
Salt Creek,Olympic Peninsula,Northern Coast,,,,,2,5,48.16498341,-123.700819,7/24/21 0:00,7,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/salt-creek
Henry's Ridge Open Space,Puget Sound and Islands,Seattle-Tacoma Area,19,trails,,,2,1,47.350762,-122.003211,7/20/20 0:00,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No pass,https://www.wta.org/go-hiking/hikes/henrys-ridge-open-space
Puget Creek Natural Area,Puget Sound and Islands,Seattle-Tacoma Area,0.91,trails,260,,0,0,47.275868,-122.488356,2/7/21 0:00,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/puget-creek-natural-area
Cottonwood Canyon State Park,Southwest Washington,Columbia River Gorge - OR,4.3,one-way,50,,0,0,45.46879908,-120.4266357,4/30/21 0:00,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,No pass,https://www.wta.org/go-hiking/hikes/cottonwood-canyon-state-park
Highlands Loop - Newcastle,Issaquah Alps,,2.3,roundtrip,,,0,0,47.52030911,-122.1574652,10/8/21 0:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No pass,https://www.wta.org/go-hiking/hikes/highlands-loop-newcastle
Oak Harbor Waterfront Trail,Puget Sound and Islands,Whidbey Island,,,,,2,1,48.287007,-122.647504,6/6/20 0:00,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/oak-harbor-waterfront-trail
Larry Scott Trail,Olympic Peninsula,Northern Coast,7.3,one-way,,,0,0,48.10573329,-122.7810895,2/9/21 0:00,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/larry-scott-trail
Frog Holler Forest,Puget Sound and Islands,Seattle-Tacoma Area,2.6,trails,,,0,0,47.37173698,-122.5033897,7/18/20 0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/frog-holler-forest
Lauretta Norene and Groth Nature Preserve,Southwest Washington,Vancouver Area,1.25,trails,15,291,0,0,45.72749846,-122.5697851,10/31/21 0:00,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/groth-nature-preserve-lauretta-norene-forest-preserve
Parkland Prairie,Puget Sound and Islands,Seattle-Tacoma Area,0.5,trails,,,0,0,47.139072,-122.442649,8/10/21 0:00,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/parkland-prairie
Renton Park,Puget Sound and Islands,Seattle-Tacoma Area,,,,,0,0,47.45119236,-122.1664882,9/2/21 0:00,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/renton-park
CrossTown Trail - Newcastle,Issaquah Alps,Cougar Mountain,4,one-way,,,0,0,47.54113022,-122.1811779,5/5/21 0:00,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No pass,https://www.wta.org/go-hiking/hikes/crosstown-trail-newcastle
Peepsight,North Cascades,Pasayten,,,7800,7300,3.33,3,48.7834,-120.1079,7/8/21 0:00,5,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/peepsight
Blue Heron Park,Eastern Washington,,0.5,one-way,,,0,0,47.105523,-119.330353,11/21/20 0:00,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/blue-heron-park
Swift Creek,South Cascades,Mount St. Helens,4.8,roundtrip,1000,3500,2.33,3,46.13069046,-122.1715736,2/11/20 0:00,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"National Monument Fee, Sno-Parks Permit",https://www.wta.org/go-hiking/hikes/swift-creek-244
Wright Park,Puget Sound and Islands,Seattle-Tacoma Area,0.9,roundtrip,,,0,0,47.26018,-122.449131,7/17/21 0:00,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/wright-park
Cavanaugh Pond Natural Area,Puget Sound and Islands,Seattle-Tacoma Area,0.8,roundtrip,,,0,0,47.463968,-122.111805,3/18/20 0:00,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/cavanaugh-pond-natural-area
Bresemann Forest,Puget Sound and Islands,Seattle-Tacoma Area,,,,,0,0,47.12222578,-122.4424097,9/4/21 0:00,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/bresemann-forest
Blakely Harbor Park Trail,Puget Sound and Islands,Seattle-Tacoma Area,0.3,one-way,,,0,0,47.59746027,-122.5201428,6/3/20 0:00,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/blakely-harbor-park-trail
Palouse to Cascades Trail - Revere,Eastern Washington,Spokane Area/Coeur d'Alene,,,,,0,0,,,4/23/18 0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/palouse-to-cascades-trail-revere
Dishman Hills Natural Area - Enchanted Ravine,Eastern Washington,Spokane Area/Coeur d'Alene,1,one-way,250,,0,0,47.65293645,-117.2891405,3/27/20 0:00,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,No pass,https://www.wta.org/go-hiking/hikes/dishman-hills-natural-area-enchanted-ravine
Walupt Lake and Walupt Creek,South Cascades,,8.8,roundtrip,1000,5000,3.6,5,46.42311667,-121.4712833,8/8/20 0:00,31,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,,https://www.wta.org/go-hiking/hikes/walupt-lake-and-walupt-creek
Post Falls Community Forest and Q'emiln Park,Eastern Washington,Spokane Area/Coeur d'Alene,,,,,0,0,47.69586978,-116.9731522,11/27/20 0:00,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,,https://www.wta.org/go-hiking/hikes/post-falls-community-forest
